seller_id,seller_state,n_orders,avg_order_value,avg_delivery_time,late_delivery_rate,avg_customer_distance,avg_review_score,low_review_rate,n_customer_states,n_items,revenue,avg_item_value,avg_freight_per_item,n_products,n_categories
54c04bdb5ec46762f8f08c7e8f86ed4a,SC,18,182.31444444444443,15.720031507201647,0.1111111111111111,1025.7676333311626,4.333333333333333,0.1111111111111111,8,19,3281.66,172.71894736842106,25.05894736842105,12,1
b5dd7151a92ccaaa282cbe9681a05f44,SP,1,85.0,13.437083333333334,0.0,714.1003152202247,5.0,0.0,1,1,85.0,85.0,18.7,1,1
447d377bdb757058acb569025ee18a93,RS,1,64.99,18.0040625,0.0,1352.4545221679255,5.0,0.0,1,1,64.99,64.99,18.02,1,1
52562a9f449c3dc3d53f5f5b9ed74903,RN,14,233.32857142857142,13.357767857142857,0.0,1682.5544882167899,4.785714285714286,0.0,9,14,3266.6,233.32857142857142,31.717142857142854,4,4
2a73cba571d90c694b7caca072ccf6ce,SP,1,342.78,21.333020833333332,0.0,1459.2751466132415,5.0,0.0,1,2,342.78,171.39,19.35,1,1
3d2400ac620cffa23ac81bd192f7f555,SP,1,105.0,7.352754629629629,0.0,90.96941446661593,5.0,0.0,1,1,105.0,105.0,8.9,1,1
968268a686aa05d1f529fb07dff08130,SP,12,389.77416666666664,9.403155864197531,0.0,469.98206501163367,3.5,0.3333333333333333,5,12,4677.29,389.77416666666664,16.962500000000002,4,2
7c462184585ae80bd6e5774c62ce50f2,SP,1,60.0,16.04199074074074,1.0,19.21870631484815,3.0,0.0,1,2,60.0,30.0,8.82,1,1
3ea00e1dea2b0659dbaf654735929220,PR,7,72.14285714285714,11.446294642857143,0.0,981.5134552538827,4.857142857142857,0.0,4,7,505.0,72.14285714285714,20.71,2,1
54965bbe3e4f07ae045b90b0b8541f52,PR,73,141.8041095890411,26.16556062912227,0.3013698630136986,916.7806607801314,3.1449275362318843,0.4057971014492754,11,81,10351.7,127.79876543209878,25.632839506172836,52,1
4965a7002cca77301c82d3f91b82e1a9,SP,1,8.49,6.269537037037037,0.0,87.02964385455579,5.0,0.0,1,1,8.49,8.49,7.87,1,1
2d8cfba3fcd3170555941605edaa196a,SP,1,45.0,4.953564814814815,0.0,27.532888782431687,5.0,0.0,1,1,45.0,45.0,10.96,1,1
6039e27294dc75811c0d8a39069f52c0,SP,63,214.2984126984127,17.993614969135802,0.1746031746031746,634.5352341011544,3.7301587301587302,0.19047619047619047,16,74,13500.8,182.44324324324324,31.550270270270275,10,3
b45d7ebfb7378630f1bcd74b6ff86ff7,MG,3,299.9,29.70025077160494,0.0,502.084086074827,4.333333333333333,0.0,2,3,899.6999999999999,299.9,22.813333333333333,1,0
e2a1ac9bf33e5549a2a4f834e70df2f8,SP,5,2999.89,12.335252314814815,0.0,536.8035244316,4.8,0.0,5,5,14999.449999999999,2999.89,40.222,1,1
bc07d855eac23aab5ac8a120f21d16b2,SP,11,109.3290909090909,13.383661616161616,0.18181818181818182,673.8570378070394,4.454545454545454,0.09090909090909091,6,12,1202.62,100.21833333333332,17.061666666666667,8,4
3492e68f37fd1df87f4f2f2ea247f445,SP,8,98.4825,9.321517650462962,0.0,427.7652775643967,3.875,0.25,4,9,787.86,87.54,18.822222222222223,5,3
93bef6edaa84956e8e575016449b6351,SP,1,115.0,9.925324074074075,0.0,341.7480819182458,5.0,0.0,1,1,115.0,115.0,14.56,1,1
05ff92fedb5be47920fea08e501238b9,RS,57,372.56105263157895,12.3373714668616,0.03508771929824561,1344.389685065523,4.315789473684211,0.05263157894736842,19,60,21235.98,353.933,29.131500000000003,16,3
68f86ba270525243e68ae74044f992b9,RJ,10,77.75,10.094481481481482,0.0,831.4310346708653,4.5,0.0,7,11,777.5,70.68181818181819,16.972727272727273,7,1
aeb36d67f1414f234d42a29e27cf1f17,SP,4,815.95,19.47006076388889,0.25,871.0318932030243,4.5,0.0,3,4,3263.8,815.95,71.075,4,1
916c9de0b5ad957346eeeb12f332687e,PR,22,242.5681818181818,8.83484375,0.0,611.5065791122938,4.545454545454546,0.045454545454545456,7,27,5336.5,197.64814814814815,17.695185185185185,4,1
c68fb906c8f4b4b946d8386bfa6e5467,SP,45,100.91466666666666,10.92306507201646,0.022222222222222223,645.3916210222984,4.5227272727272725,0.06818181818181818,10,48,4541.16,94.6075,18.592708333333334,36,8
53d00c40e32aeb924a84ce72b1af869d,SP,17,127.40294117647058,16.048920206971676,0.11764705882352941,564.558953788646,4.352941176470588,0.058823529411764705,9,17,2165.85,127.40294117647058,17.424705882352942,9,1
93dc87703c046b603023e75222018b45,MG,33,246.95000000000002,20.04579826038159,0.09090909090909091,581.5133989288723,4.129032258064516,0.0967741935483871,13,34,8149.35,239.68676470588235,19.08794117647059,25,3
10076e5788b8ee532724bcd460baf762,SP,23,35.716521739130435,10.03461956521739,0.043478260869565216,462.4740945994957,4.565217391304348,0.043478260869565216,7,26,821.48,31.595384615384617,14.51153846153846,13,2
804287717b9156fb7a787acd9af4fac1,PR,1,18.8,9.156145833333333,0.0,515.475466330009,5.0,0.0,1,1,18.8,18.8,15.1,1,1
4dc646b9b9e8e411ef48ba000ea3ac6f,SP,4,72.42500000000001,11.460755208333333,0.25,250.8636192640036,2.75,0.5,2,5,289.7,57.94,12.712,4,1
e9c6969d40e6a3d2d0f90013165c2b98,SP,10,523.9979999999999,9.087366898148149,0.0,679.800644905822,4.4,0.1,6,10,5239.98,523.9979999999999,24.2,8,1
bd0a1b0aadca9a83d9304f7e8ff5fbd5,SP,4,37.65,5.896536458333333,0.0,390.5153133179151,4.5,0.0,3,4,150.6,37.65,13.6475,4,1
340636a908b13bbe0f4fb63fbe1d0c03,SP,3,163.5,7.826103395061729,0.0,211.96636597848251,5.0,0.0,2,3,490.5,163.5,12.0,3,1
cf654707ed6a99f112c7ec3d6f314b8b,SP,3,252.0,5.250501543209876,0.0,37.35960954265337,4.666666666666667,0.0,1,4,756.0,189.0,8.385,4,1
01c97ebb5cdac52891c0ed1c37ba0012,SP,9,64.16666666666667,13.929164094650206,0.0,649.0939469815937,4.222222222222222,0.1111111111111111,4,12,577.5,48.125,14.875,3,1
f0b47fbbc6dee9aafe415a6e33051b3f,SP,67,56.22268656716418,10.125389372581537,0.1044776119402985,589.6508308936726,4.253731343283582,0.11940298507462686,16,85,3766.92,44.31670588235294,15.540941176470588,38,4
bd149ed516d4c5d418d5781f8e18919f,SP,8,51.75,8.387290219907408,0.0,407.5681497462943,4.875,0.0,5,9,414.0,46.0,15.77111111111111,3,1
3dbbce181edfaa4a597ec858c382d2ec,PR,17,49.9,14.002171160130718,0.058823529411764705,717.6269891560348,4.235294117647059,0.11764705882352941,9,20,848.3,42.415,22.0135,13,2
06532f10282704ef4c69168b914b77be,PR,7,1403.9928571428572,16.61554728835979,0.0,1410.530133283129,4.714285714285714,0.0,5,8,9827.95,1228.49375,79.1,7,2
1127b7f2594683f2510f1c2c834a486b,SP,110,60.63363636363636,9.352086279461279,0.01818181818181818,481.763279942689,4.1909090909090905,0.14545454545454545,13,128,6669.7,52.10703125,13.81796875,73,4
cd52a8efd71af3336b14b5039b951cc1,SP,2,55.9,11.198726851851852,0.0,376.0905511194751,3.0,0.0,2,2,111.8,55.9,17.15,1,1
79ed755314cfe6df0daef2c6cd3022cd,SP,23,169.8913043478261,9.259990942028987,0.0,629.0410301510475,4.7272727272727275,0.0,9,25,3907.5,156.3,18.366400000000002,12,3
2c9e548be18521d1c43cde1c582c6de8,SP,124,48.49645161290323,13.678749999999999,0.1532258064516129,369.52772648211646,4.131147540983607,0.13114754098360656,12,171,6013.56,35.16701754385965,14.365672514619884,15,5
bc47d5d1490df2b36add65d733eafaba,SP,21,44.27619047619047,12.853864087301588,0.09523809523809523,729.2279463198958,3.5238095238095237,0.2857142857142857,11,22,929.8,42.26363636363636,16.91181818181818,7,1
7caa63f175b1cecbfaadd8b5ab9998c7,SP,1,19.9,2.154710648148148,0.0,19.243915731785137,1.0,1.0,1,1,19.9,19.9,7.74,1,1
de66a66f2dd06bb9ec37aa96987466a3,RJ,7,50.47428571428571,15.27156746031746,0.0,504.0438119060029,4.142857142857143,0.14285714285714285,4,8,353.32,44.165,14.4575,2,2
fec6275253471ace26d209bbaa64cd0f,RJ,9,315.55555555555554,14.156984310699588,0.0,1279.578825267462,4.555555555555555,0.1111111111111111,7,10,2840.0,284.0,35.56699999999999,2,1
c31eff8334d6b3047ed34bebd4d62c36,SP,120,108.26341666666667,12.668956886574074,0.11666666666666667,473.1810314100057,3.8739495798319328,0.17647058823529413,19,121,12991.61,107.36867768595042,19.49785123966942,5,2
c87abc38c8ed3240861729e1aeadf221,SP,1,133.0,10.748113425925926,0.0,621.8460445980768,1.0,1.0,1,1,133.0,133.0,15.68,1,1
07a9bc7f61396b658ddf3ac534efe44c,SP,1,119.9,5.995138888888889,0.0,18.651217035876876,3.5,0.0,1,1,119.9,119.9,15.59,1,1
822166ed1e47908f7cfb49946d03c726,RJ,69,53.838115942028985,12.805294216317767,0.014492753623188406,488.2304017618164,3.985294117647059,0.19117647058823528,11,108,3714.83,34.396574074074074,16.862222222222222,34,3
a45314082d50d578a4721c9787ce09ab,SP,2,212.45,5.23833912037037,0.0,211.30587216280966,5.0,0.0,1,2,424.9,212.45,14.510000000000002,2,2
98e164d549402270247f3c96a1a158ef,SP,2,81.35,8.833802083333333,0.0,217.75019052096818,2.5,0.5,2,2,162.7,81.35,12.36,2,1
59bbc819b99a733f02f0d6b49d1c253d,SP,2,69.9,5.458657407407408,0.0,288.37931482293243,5.0,0.0,1,2,139.8,69.9,11.475000000000001,1,1
2e3be8a987a30d7544dbbda6861cc14e,MG,14,176.63285714285715,14.496781580687829,0.07142857142857142,718.5360731858985,3.7857142857142856,0.14285714285714285,7,15,2472.86,164.85733333333334,18.53666666666667,12,1
f1b93673502375d491780bb49d615dbc,SP,8,329.86625000000004,14.444124710648149,0.125,247.9363065904008,3.125,0.375,3,10,2638.9300000000003,263.89300000000003,32.035000000000004,8,3
bbd3acfe6de99892e73940d3fdceaf68,SP,2,34.5,3.2957581018518516,0.0,100.60237550950355,3.0,0.5,1,2,69.0,34.5,12.275,2,1
b3f19518fcec265b2e97af287725f981,SP,8,55.615,10.665917245370371,0.0,707.867167457864,4.375,0.0,4,8,444.92,55.615,15.61,4,1
b2ba3715d723d245138f291a6fe42594,SP,324,152.16722222222222,14.074570151748972,0.06790123456790123,463.2101230591776,4.202492211838006,0.11838006230529595,21,350,49302.18,140.86337142857144,17.9842,172,27
b410bdd36d5db7a65dcd42b7ead933b8,GO,42,175.45,9.202473820546738,0.0,712.1729708771911,4.809523809523809,0.0,9,42,7368.9,175.45,22.638333333333335,2,1
31344c16881c08a8a72c6d2eb29918c1,MG,42,222.99523809523808,15.696046075837742,0.047619047619047616,580.8455697210285,4.428571428571429,0.09523809523809523,10,42,9365.8,222.99523809523808,52.584523809523816,10,1
4e42581f08e8cfc7c090f930bac4552a,SP,1,98.0,47.10233796296296,1.0,226.11578970242874,1.0,1.0,1,2,98.0,49.0,26.9,1,1
d58d521f3789def2e7a22715e0badd93,SP,2,32.99,4.854195601851852,0.0,33.63853994616662,3.5,0.0,1,2,65.98,32.99,9.11,1,1
0aea4c6ae1505b3228ddf3dd7822ee5b,SP,8,178.48875,18.434872685185184,0.25,958.4361101813159,3.875,0.125,5,8,1427.91,178.48875,18.96875,8,1
b3809b8d4394588a47c8470ea331e135,SP,1,89.0,5.049641203703704,0.0,40.86320962549192,4.0,0.0,1,1,89.0,89.0,7.88,1,1
fcb5ace8bcc92f75707dc0f01a27d269,SP,59,135.75169491525423,10.595384690834903,0.03389830508474576,337.9391091075819,3.9827586206896552,0.13793103448275862,12,70,8009.35,114.41928571428572,12.935571428571428,41,11
6a0cbc8af2e8abd1bdfb777943d174c6,SP,34,111.41617647058824,15.508637322984749,0.08823529411764706,571.2198145741444,4.03030303030303,0.12121212121212122,10,34,3788.15,111.41617647058824,21.441176470588236,5,2
1b0b0f4f95e962d6f32fe90c759d0479,SP,2,69.9,9.46238425925926,0.0,380.9327108930661,5.0,0.0,2,2,139.8,69.9,11.685,2,1
70126eecc6aa1274392a1743866e9678,SP,3,32.46666666666666,5.5894405864197525,0.0,304.3624435466879,5.0,0.0,3,3,97.39999999999999,32.46666666666666,15.780000000000001,2,2
cb0b3bcf14e0a709df412a99424a59d7,SP,2,230.0,22.21970486111111,0.0,2099.6471315335502,4.5,0.0,2,2,460.0,230.0,23.715,2,1
8931a84a914b3fe9b1ddaa4d704947ca,SP,29,160.9758620689655,11.88358437100894,0.06896551724137931,422.71864732076676,4.071428571428571,0.17857142857142858,8,32,4668.3,145.884375,13.2684375,16,1
7681ef142fd2c19048da7430856b5588,SP,58,538.1346551724138,10.558409562579822,0.08620689655172414,527.6382029829144,4.228070175438597,0.12280701754385964,13,76,31211.81,410.6817105263158,37.669210526315794,24,7
3771c85bac139d2344864ede5d9341e3,SP,26,55.12692307692308,13.25759659900285,0.11538461538461539,442.1740233514119,3.8461538461538463,0.23076923076923078,6,30,1433.3,47.776666666666664,13.632,7,1
7ddcbb64b5bc1ef36ca8c151f6ec77df,SP,325,167.49433846153846,12.710487179487181,0.08307692307692308,610.5423306070398,4.029503105590062,0.14906832298136646,23,334,54435.66,162.98101796407187,23.254760479041916,19,9
02b72cdeb9cfcc429f1af6f4e3f3b737,SP,4,130.6625,12.510251736111112,0.0,1262.9168329326055,4.75,0.0,3,4,522.65,130.6625,56.4975,3,1
3481aa57cd91f9f9d3fa1fa12d9a3bf7,SP,25,70.9212,10.194835185185186,0.0,196.2013549865767,3.88,0.2,4,25,1773.03,70.9212,30.9656,7,2
a218df5c097b0ca409cfaac1488cc7f6,SP,4,32.6725,11.561912615740741,0.0,356.5909347090385,2.75,0.25,2,4,130.69,32.6725,27.502499999999998,4,3
bd0389da23d89b726abf911cccc54596,DF,87,85.88689655172415,13.635255826947636,0.06896551724137931,915.0060268723362,4.172413793103448,0.11494252873563218,19,90,7472.16,83.024,18.403444444444442,57,5
af3ef48d0e13835e529c29ac573c63e5,SP,21,66.93476190476191,7.9285300925925934,0.047619047619047616,288.54294736688826,3.761904761904762,0.23809523809523808,3,21,1405.63,66.93476190476191,22.261904761904763,12,2
855668e0971d4dfd7bef1b6a4133b41b,SP,300,102.83073333333334,16.26107449845679,0.12666666666666668,504.57443487146804,3.85472972972973,0.20608108108108109,18,311,30849.22,99.19363344051447,24.306559485530546,72,3
77e4abfd739aed9c46480f90f81c0eb4,DF,18,207.61055555555555,10.008789223251028,0.0,779.8143875789623,4.777777777777778,0.0,6,18,3736.99,207.61055555555555,19.734444444444442,9,4
bac44fa8e13424950488659b5f765c41,SP,1,19.9,8.709305555555556,0.0,530.6168515068384,5.0,0.0,1,1,19.9,19.9,14.52,1,1
863d2ebcd347ce4922de7a0f9a5581d6,RJ,17,77.19764705882352,11.506793981481481,0.11764705882352941,651.8120818051642,4.0588235294117645,0.11764705882352941,7,18,1312.36,72.90888888888888,16.29,8,1
1c68394e931a64f90ea236c5ea590300,PR,142,174.87852112676057,16.050927800599897,0.035211267605633804,654.4192448165938,3.9049295774647885,0.1619718309859155,12,171,24832.75,145.22076023391813,16.938070175438597,39,2
95b293867b5862941c9cd74f756a3c68,SP,9,72.01111111111112,21.46414480452675,0.4444444444444444,191.97300904696618,3.5555555555555554,0.3333333333333333,2,9,648.1,72.01111111111112,10.902222222222223,5,2
e62b2d6ac10570a035a30bafcf01d263,SP,62,86.13532258064517,14.06886854091995,0.11290322580645161,600.3451439494444,3.9661016949152543,0.15254237288135594,16,71,5340.39,75.21676056338029,14.578591549295774,24,12
f63d8f293af3a6454377546bd9dd19ff,SP,17,103.04823529411766,16.17041258169935,0.058823529411764705,612.0375382175827,4.470588235294118,0.11764705882352941,7,28,1751.82,62.565,17.683214285714286,11,2
7a425d299613df3e613bcf9d2eaf5c49,RJ,18,67.71111111111111,11.79452996399177,0.05555555555555555,685.6949522114849,4.111111111111111,0.16666666666666666,8,18,1218.8,67.71111111111111,15.926111111111112,14,1
6bb0724edf0b62fb91ac404873a97241,SP,17,214.88235294117646,14.394572440087146,0.058823529411764705,480.9564777406407,4.466666666666667,0.06666666666666667,4,18,3653.0,202.94444444444446,42.41777777777778,10,1
112453736dbe3889cfb74e1aaa0ba0c1,SP,7,270.0,13.33525958994709,0.0,714.4777828441148,4.142857142857143,0.14285714285714285,4,14,1890.0,135.0,18.912142857142857,2,2
f593898ec748b7a8cb81fc04edafd98a,SP,19,136.21263157894737,16.619885477582848,0.15789473684210525,642.6724862297721,3.6842105263157894,0.2631578947368421,10,22,2588.04,117.63818181818182,31.105000000000004,8,4
96f7c797de9ca20efbe14545bed63eec,SP,1,138.60000000000002,1.946226851851852,0.0,274.76933444583534,1.0,1.0,1,3,138.60000000000002,46.20000000000001,12.79,1,1
77530e9772f57a62c906e1c21538ab82,PR,312,146.39935897435896,15.01382159603514,0.09294871794871795,704.4573371039451,4.147435897435898,0.14743589743589744,22,381,45676.6,119.88608923884514,21.71839895013123,167,2
297d5eccd19fa9a83b2630071ff105e4,PR,8,104.37125,6.882055844907407,0.0,542.8507459784535,5.0,0.0,7,8,834.97,104.37125,17.72,3,1
191d55f7edb8524d525ed01b20fe32e8,DF,3,249.0,22.529178240740745,0.3333333333333333,895.6905095046841,2.3333333333333335,0.6666666666666666,3,3,747.0,249.0,21.933333333333334,3,1
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,SP,20,1097.04,11.462290509259258,0.2,372.6152367106735,3.65,0.3,8,20,21940.8,1097.04,87.72,13,2
5733d806668f8712c24b9abaefbfa642,SP,2,121.9,15.00157986111111,0.0,1521.2620348070536,5.0,0.0,2,2,243.8,121.9,42.94,2,2
65b081a070633e057c462abdd6fb9dd8,GO,19,99.21526315789474,12.037367811890839,0.0,627.6046133238631,4.315789473684211,0.10526315789473684,8,20,1885.09,94.2545,22.079,16,1
edf96ef93ed595084bbcbd9224bd2894,SP,25,150.28,13.89298888888889,0.08,556.4291875169363,3.88,0.12,9,28,3757.0,134.17857142857142,21.742142857142856,8,2
6a8b085f816a1f75f92dbac6eb545f8f,SP,125,47.07336,14.688119537037037,0.08,672.5821335863974,4.172,0.096,15,133,5884.17,44.24187969924812,16.195864661654138,70,1
f3295428338a40977a03f555246a70f4,ES,7,92.14,14.829621362433864,0.14285714285714285,847.2133564488009,3.5714285714285716,0.2857142857142857,4,7,644.98,92.14,17.771428571428572,7,1
75fbb52eda0cbc24f479d3b2fbfa8d3e,GO,38,28.794473684210526,13.753061342592593,0.05263157894736842,952.5245252939152,4.447368421052632,0.07894736842105263,13,41,1094.19,26.687560975609756,21.957560975609756,35,1
e5d4b2b0c3bca22085f7a19a28de0c42,SC,4,51.45,12.684464699074073,0.0,658.845249812268,4.5,0.0,3,4,205.8,51.45,15.94,4,2
6187a137b2af59dfdbad8d9f8c373c14,SP,2,37.4,13.861290509259259,0.0,345.4966127885132,3.0,0.5,1,2,74.8,37.4,15.11,1,1
062ce95fa2ad4dfaedfc79260130565f,RS,54,138.50185185185185,13.504861754115225,0.037037037037037035,766.4629985904296,4.092592592592593,0.09259259259259259,10,59,7479.1,126.76440677966103,20.073389830508475,14,5
2ee0a0689f2f6a72f35a7cb6033f6e7e,SP,4,68.0,9.681559606481482,0.0,575.1351031825811,4.0,0.0,2,4,272.0,68.0,13.21,2,1
a08692680c77d30a0b4280da5df01c5a,SP,6,405.5,9.340208333333335,0.0,263.68463465550536,5.0,0.0,3,17,2433.0,143.11764705882354,13.406470588235296,4,1
dd533b429f380718b70ad9922c294bae,SP,39,57.561025641025644,17.2795928300095,0.10256410256410256,902.84851018351,3.923076923076923,0.15384615384615385,17,43,2244.88,52.20651162790698,25.37906976744186,13,2
582d4f8675b945722eda7c0cb61ba4c7,SP,59,79.71118644067796,11.1029309871312,0.01694915254237288,428.6090540532788,4.1525423728813555,0.15254237288135594,11,71,4702.96,66.23887323943661,13.816478873239436,25,5
74636e24f01da9268b0ed88dacd8513e,SP,4,194.0,13.129348958333333,0.25,1128.03822672579,4.0,0.25,4,4,776.0,194.0,68.1525,2,2
09bad886111255c5b5030314fc7f1a4a,SP,5,97.5,6.468912037037038,0.0,438.8711488673542,5.0,0.0,2,5,487.5,97.5,14.572,1,1
94144541854e298c2d976cb893b81343,RS,68,254.20999999999998,12.93787326388889,0.04411764705882353,930.9589393696216,4.253731343283582,0.11940298507462686,11,76,17286.28,227.45105263157893,18.807499999999997,23,3
bf84056e679dbe9c69929847a40e338f,SP,35,54.80228571428571,12.677086640211641,0.05714285714285714,267.8422106909608,3.7714285714285714,0.17142857142857143,7,38,1918.08,50.47578947368421,11.539473684210526,3,2
21c62b998a043ebe31161d38f84929fc,CE,4,187.6225,13.303304398148148,0.0,995.8800529730406,4.5,0.0,3,4,750.49,187.6225,22.71,2,1
02d35243ea2e497335cd0f076b45675d,RN,14,413.85714285714283,26.168773974867726,0.2857142857142857,1803.0630039437276,2.642857142857143,0.42857142857142855,8,16,5794.0,362.125,37.871875,3,1
1c129092bf23f28a5930387c980c0dfc,SP,200,47.6431,11.750663194444444,0.045,451.18843577141723,4.251256281407035,0.11557788944723618,17,219,9528.619999999999,43.5096803652968,13.797123287671234,15,2
a1040efe9ff4a6f93c28b0499eada8f5,SP,1,1658.83,17.278831018518517,0.0,1126.5834342044463,5.0,0.0,1,1,1658.83,1658.83,34.48,1,1
2d9e8987a2ea5cf88dce330249043ff1,SP,2,119.9,8.896828703703704,0.0,387.64870133420106,4.5,0.0,1,2,239.8,119.9,52.185,2,1
fdf736c18c589ed030e058312203e1b2,MG,1,30.0,5.490983796296296,0.0,345.6217515203138,5.0,0.0,1,1,30.0,30.0,14.51,1,1
e433f5fd4050e3352b5d83522b7fe24b,PR,1,548.06,7.448333333333333,0.0,502.72117598769506,4.0,0.0,1,1,548.06,548.06,48.71,1,1
b01c2b7b8599b325103ebcddc67413e1,RS,4,42.3625,8.455002893518518,0.0,797.7189209321004,4.75,0.0,3,4,169.45,42.3625,18.1675,1,1
bb5d956dece964a06c12bceb66b923ae,RJ,2,639.18,10.383778935185186,0.0,848.9860435014075,5.0,0.0,2,2,1278.36,639.18,25.07,2,1
3afc536624bc2e65bddfb5db33cc01f3,MG,6,52.0,9.890516975308643,0.0,521.4595174811792,3.5,0.3333333333333333,4,6,312.0,52.0,17.845000000000002,1,1
8090490573c6c0aa343a7231ebcb8c86,SP,26,148.88923076923078,10.091355056980056,0.07692307692307693,674.7198161753281,4.1923076923076925,0.11538461538461539,12,26,3871.1200000000003,148.88923076923078,16.419615384615387,9,4
26d6bbee02420494d471c9f6436929c0,PR,12,36.20916666666667,8.373374807098765,0.0,954.4182904719833,4.666666666666667,0.0,8,13,434.51,33.423846153846156,19.014615384615386,10,4
602044f2c16190c2c6e45eb35c2e21cb,SP,48,74.149375,14.810961371527776,0.16666666666666666,517.8040216501439,3.276595744680851,0.3404255319148936,10,55,3559.17,64.71218181818182,16.541090909090908,26,1
b347677812ea483b0f528eaf8cbc09b7,PR,21,347.09476190476187,13.219165564373899,0.0,784.5428840724896,4.523809523809524,0.047619047619047616,10,21,7288.99,347.09476190476187,36.30238095238095,11,1
d94ba08b99bedd6a5f6c875ecc4a6fac,PR,8,67.3875,12.503735532407408,0.0,767.3560745522952,4.75,0.0,5,9,539.1,59.900000000000006,17.955555555555556,1,1
880ce4951cf857ab1d9e0b75c1d856f4,MG,1,178.9,15.04616898148148,0.0,908.6784246153363,5.0,0.0,1,1,178.9,178.9,18.82,1,1
b499c00f28f4b7069ff6550af8c1348a,SP,147,69.13047619047619,11.269584986772488,0.1292517006802721,412.0830317579095,4.2312925170068025,0.10204081632653061,14,182,10162.18,55.83615384615385,13.756043956043955,67,12
7a2d2949aea47fab95fd98d6c9f618b1,PR,11,148.9990909090909,10.44878787878788,0.0,581.9150478861519,4.2727272727272725,0.09090909090909091,5,12,1638.99,136.5825,17.603333333333335,5,2
fad44952713764836814be105382aee5,RJ,32,160.28125,10.79425925925926,0.0,639.5239997086594,4.28125,0.0625,9,32,5129.0,160.28125,15.87125,1,1
f1ed6bd0a9b11b581f16c851c6a5a527,RS,17,95.45705882352941,20.990234885620914,0.058823529411764705,934.3871768807229,4.411764705882353,0.058823529411764705,8,18,1622.77,90.15388888888889,20.767222222222223,3,3
624f4ece8da4aafb77699233d480f8ef,SP,52,173.96153846153845,13.627191283831909,0.07692307692307693,714.2192918205054,4.25,0.11538461538461539,16,54,9046.0,167.5185185185185,31.58425925925926,9,2
95e03ca3d4146e4011985981aeb959b9,RJ,172,63.16953488372093,12.531179613479758,0.03488372093023256,607.1157902031889,4.0323529411764705,0.13529411764705881,19,190,10865.16,57.18505263157895,16.78578947368421,54,13
1771297ac436903d1dd6b0e9279aa505,SP,28,102.9025,9.443156001984127,0.03571428571428571,524.3771444251818,4.62962962962963,0.0,9,36,2881.27,80.03527777777778,16.254444444444445,9,3
1d503743d2526f03f0c2c89540ee008c,SP,12,43.00333333333333,10.80260513117284,0.08333333333333333,609.1996137790626,3.9166666666666665,0.16666666666666666,7,17,516.04,30.355294117647055,12.028823529411765,7,5
fc5a0d7a310a7a41abf86a458585ff2b,SP,1,117.9,13.929652777777777,0.0,1465.4747914341424,4.0,0.0,1,1,117.9,117.9,19.07,1,1
e1bed63d68ac36fe1f3061befe196af5,SP,1,199.0,8.606180555555556,0.0,290.5574960810007,5.0,0.0,1,1,199.0,199.0,18.0,1,1
73da1880b39c71de2b262bc7720c1494,SP,2,199.0,8.223836805555555,0.0,263.9521950343778,5.0,0.0,2,2,398.0,199.0,23.495,1,1
df560393f3a51e74553ab94004ba5c87,PR,26,131.9146153846154,18.46703303062678,0.07692307692307693,787.367108530101,3.8846153846153846,0.07692307692307693,6,27,3429.78,127.0288888888889,21.115185185185187,10,2
253f95b3a0e6983ae18aed49fbc2b845,SP,5,159.9,9.206965277777778,0.0,498.990807311772,4.4,0.0,3,5,799.5,159.9,18.288,2,1
834f3294fba9f932f56edc879193f925,SP,66,604.6590909090909,14.296499017957352,0.06060606060606061,759.6332211961189,4.545454545454546,0.045454545454545456,19,66,39907.5,604.6590909090909,65.15030303030304,3,2
6c177e38df6d3f34182b1f1d427231bf,PR,53,153.0733962264151,14.409789482879106,0.018867924528301886,816.8434077905924,4.150943396226415,0.1320754716981132,14,54,8112.89,150.23870370370372,18.558518518518518,20,6
08d0949a9a17c027262db1f3c450c26c,PR,12,27.066666666666666,14.330144675925924,0.0,792.8038633977721,3.7083333333333335,0.25,7,12,324.8,27.066666666666666,19.42,9,1
11fb6f6d341adbe19e81733701704635,SP,3,399.0,5.362199074074074,0.0,451.3409048986655,5.0,0.0,3,3,1197.0,399.0,133.22,1,1
04843805947f0fc584fc1969b6e50fe7,RS,1,1400.0,15.037071759259259,0.0,827.0384468460243,5.0,0.0,1,2,1400.0,700.0,37.38,1,1
e3b4998c7a498169dc7bce44e6bb6277,SP,1,6735.0,18.740069444444444,0.0,894.7393966994397,5.0,0.0,1,1,6735.0,6735.0,194.31,1,1
a37c340b91cb0169e8b029db6440fba2,SP,5,69.0,11.123074074074074,0.0,702.1943175925129,4.8,0.0,4,5,345.0,69.0,18.990000000000002,1,0
381c83fdca332ea6afd896da20bf6e4a,PR,46,159.90869565217392,12.691300322061192,0.021739130434782608,821.3137788172098,4.391304347826087,0.08695652173913043,15,46,7355.8,159.90869565217392,21.72195652173913,37,2
6fd52c528dcb38be2eea044946b811f8,SP,67,115.56746268656715,21.561034238529572,0.13432835820895522,424.92721678798875,3.393939393939394,0.36363636363636365,12,84,7743.0199999999995,92.17880952380952,13.554285714285713,48,1
189ca3538ce9f920cacf0f982cbe223b,SP,4,104.75,4.121629050925926,0.0,42.37964259082729,4.25,0.25,1,5,419.0,83.8,12.534,4,1
